date,priceUsd
2018-07-05,6629.136292717177
2018-07-06,6549.111245080633
2018-07-07,6655.910897248868
2018-07-08,6818.20816722258
2018-07-09,6741.776482204409
2018-07-10,6525.509363818509
2018-07-11,6585.481499513991
2018-07-12,6489.048427370842
2018-07-13,6291.014699884455
2018-07-14,6252.120888248813
2018-07-15,6340.186864949254
2018-07-16,6530.573678883189
2018-07-17,6884.548239800392
2018-07-18,7409.997971590594
2018-07-19,7395.370198681367
2018-07-20,7425.974614829139
2018-07-21,7346.604910633519
2018-07-22,7446.368359513779
2018-07-23,7672.279546890193
2018-07-24,8058.321733908822
2018-07-25,8232.68448341132
2018-07-26,8171.369057562049
2018-07-27,8004.308062594925
2018-07-28,8158.6671323110595
2018-07-29,8183.339401288516
2018-07-30,8121.808460114885
2018-07-31,7907.524256735059
2018-08-01,7564.278319926367
2018-08-02,7581.610610696672
2018-08-03,7389.689078201616
2018-08-04,7247.26226457604
2018-08-05,6987.211925194568
2018-08-06,6989.589403151733
2018-08-07,6982.215213209956
2018-08-08,6440.369700064282
2018-08-09,6393.926981204443
2018-08-10,6407.872880135327
2018-08-11,6207.163227328345
2018-08-12,6334.046180375077
2018-08-13,6360.19185816248
2018-08-14,6062.772713888488
2018-08-15,6375.507533073109
2018-08-16,6351.262504933893
2018-08-17,6480.061070769013
2018-08-18,6448.551298157058
2018-08-19,6423.520629478556
2018-08-20,6462.0570727417935
2018-08-21,6416.423238856116
2018-08-22,6584.155746994649
2018-08-23,6438.863761197206
2018-08-24,6555.703223340658
2018-08-25,6730.709190870753
2018-08-26,6691.886825601791
2018-08-27,6717.078787428086
2018-08-28,6975.346330901386
2018-08-29,7045.333848558009
2018-08-30,6938.189935028012
2018-08-31,6986.500026182472
2018-09-01,7107.01597092389
2018-09-02,7236.942268645627
2018-09-03,7252.2010220645025
2018-09-04,7318.583301814169
2018-09-05,7141.056589409388
2018-09-06,6478.995916529228
2018-09-07,6473.954898012191
2018-09-08,6399.187402066948
2018-09-09,6319.847759324226
2018-09-10,6317.584545680068
2018-09-11,6323.9485872653195
2018-09-12,6299.271392759765
2018-09-13,6458.954687909739
2018-09-14,6513.028126848305
2018-09-15,6528.6224041377045
2018-09-16,6495.400227974596
2018-09-17,6414.01045578905
2018-09-18,6310.010177335883
2018-09-19,6353.343305515572
2018-09-20,6418.325081760384
2018-09-21,6660.080498851398
2018-09-22,6707.250215473144
2018-09-23,6714.806688912578
2018-09-24,6646.495844123004
2018-09-25,6438.106969125163
2018-09-26,6485.489031797132
2018-09-27,6541.0337958258
2018-09-28,6676.763358128622
2018-09-29,6565.706543471312
2018-09-30,6603.832888474371
2018-10-01,6599.841628262764
2018-10-02,6569.173570271022
2018-10-03,6481.08434482199
2018-10-04,6567.208733643443
2018-10-05,6571.521879106182
2018-10-06,6584.651449857405
2018-10-07,6576.333445858893
2018-10-08,6622.020016141064
2018-10-09,6632.008922649133
2018-10-10,6562.694101842673
2018-10-11,6284.278714036279
2018-10-12,6283.478864692562
2018-10-13,6290.948546316519
2018-10-14,6304.61218522676
2018-10-15,6494.497608245712
2018-10-16,6522.837188640837
2018-10-17,6502.716072080256
2018-10-18,6483.804204965186
2018-10-19,6432.077402477861
2018-10-20,6441.818826320329
2018-10-21,6482.16582055565
2018-10-22,6432.995661816892
2018-10-23,6421.341201129773
2018-10-24,6446.553335046862
2018-10-25,6419.549046091986
2018-10-26,6416.530549350466
2018-10-27,6426.695663030608
2018-10-28,6424.734330456532
2018-10-29,6348.579708544307
2018-10-30,6288.293597203122
2018-10-31,6293.303228313845
2018-11-01,6326.31600376328
2018-11-02,6376.527627483234
2018-11-03,6354.299449891521
2018-11-04,6382.8929303781
2018-11-05,6417.580963243496
2018-11-06,6422.762475068345
2018-11-07,6515.745090293304
2018-11-08,6466.964449678837
2018-11-09,6388.853468090765
2018-11-10,6376.68501191686
2018-11-11,6362.027205861222
2018-11-12,6367.358206229415
2018-11-13,6321.482237209531
2018-11-14,6079.868987609916
2018-11-15,5549.775831621538
2018-11-16,5562.991676265257
2018-11-17,5524.559650152544
2018-11-18,5571.778944680709
2018-11-19,5241.450424774917
2018-11-20,4574.05728974043
2018-11-21,4482.639072351229
2018-11-22,4493.798149872111
2018-11-23,4277.710636304545
2018-11-24,4241.077300074409
2018-11-25,3785.677218184999
2018-11-26,3883.5320500429793
2018-11-27,3731.7741538192495
2018-11-28,4084.85582547782
2018-11-29,4252.694651410396
2018-11-30,4115.1322465873445
2018-12-01,4121.518633855048
2018-12-02,4168.658506885791
2018-12-03,3976.446632521409
2018-12-04,3948.7146445471913
2018-12-05,3850.362441234988
2018-12-06,3743.156480465672
2018-12-07,3401.883539975359
2018-12-08,3423.8151341521766
2018-12-09,3534.8291466669466
2018-12-10,3537.036639950708
2018-12-11,3435.531240781864
2018-12-12,3453.5157447467423
2018-12-13,3413.27505662012
2018-12-14,3282.4190485515837
2018-12-15,3239.227422289673
2018-12-16,3281.6769631817956
2018-12-17,3399.8989358404388
2018-12-18,3558.5204761754176
2018-12-19,3799.2865495515503
2018-12-20,3973.938063372603
2018-12-21,4021.9560261857087
2018-12-22,3913.803102176797
2018-12-23,4044.057876040909
2018-12-24,4182.810639739936
2018-12-25,3836.407803608316
2018-12-26,3842.196034565064
2018-12-27,3778.2370158246913
2018-12-28,3758.12084131666
2018-12-29,3926.4178517560754
2018-12-30,3848.788746676944
2018-12-31,3818.5387335025966
2019-01-01,3770.224396329741
2019-01-02,3894.423367289939
2019-01-03,3874.4132460382793
2019-01-04,3838.0316557789592
2019-01-05,3889.78282382894
2019-01-06,3937.1202957448936
2019-01-07,4062.834930249975
2019-01-08,4045.432998632985
2019-01-09,4041.014915677296
2019-01-10,3833.9358039185513
2019-01-11,3669.1568633940033
2019-01-12,3657.688537322349
2019-01-13,3624.3223617111
2019-01-14,3608.577812947799
2019-01-15,3661.6545553982
2019-01-16,3632.1299168921832
2019-01-17,3626.8317398304966
2019-01-18,3638.7542173110705
2019-01-19,3703.3825879264655
2019-01-20,3641.8453712579353
2019-01-21,3566.542205873391
2019-01-22,3580.511618695989
2019-01-23,3601.3298842477802
2019-01-24,3585.7419001287917
2019-01-25,3594.8870826743787
2019-01-26,3613.1399236543143
2019-01-27,3590.774711124475
2019-01-28,3476.0723846452406
2019-01-29,3426.6453709423704
2019-01-30,3458.6495584382164
2019-01-31,3462.7295427985478
2019-02-01,3455.224222089718
2019-02-02,3477.036962904954
2019-02-03,3476.106020794804
2019-02-04,3457.9623988848402
2019-02-05,3459.19581951354
2019-02-06,3401.5059448205457
2019-02-07,3401.0455879723386
2019-02-08,3489.139623961401
2019-02-09,3646.256660290602
2019-02-10,3644.287637678336
2019-02-11,3636.174495167572
2019-02-12,3612.7996739333935
2019-02-13,3622.680642880896
2019-02-14,3601.399377916656
2019-02-15,3594.249615709036
2019-02-16,3619.8836136181785
2019-02-17,3629.680190813861
2019-02-18,3790.501783623199
2019-02-19,3933.0527414547446
2019-02-20,3947.662820287933
2019-02-21,3948.13542685063
2019-02-22,3969.5719807353817
2019-02-23,4012.321427038048
2019-02-24,4020.6218111388016
2019-02-25,3829.2206340844
2019-02-26,3836.714399923837
2019-02-27,3841.73877375456
2019-02-28,3853.393180720204
2019-03-01,3850.860421494837
2019-03-02,3852.6531885517265
2019-03-03,3846.5067859342334
2019-03-04,3770.0752855877167
2019-03-05,3805.565394773448
2019-03-06,3870.4140911488375
2019-03-07,3897.5346250987736
2019-03-08,3911.765508763058
2019-03-09,3936.896605641852
2019-03-10,3931.606473966276
2019-03-11,3913.707816577088
2019-03-12,3894.657314918655
2019-03-13,3893.714850621408
2019-03-14,3880.449393494539
2019-03-15,3914.3759979426377
2019-03-16,4014.4270744804376
2019-03-17,3996.521287969423
2019-03-18,4004.9245848501114
2019-03-19,4017.468804628871
2019-03-20,4044.025367798223
2019-03-21,4038.459688823421
2019-03-22,4002.0268150853262
2019-03-23,4011.819287878797
2019-03-24,4007.291904354267
2019-03-25,3994.66663356784
2019-03-26,3956.203166429091
2019-03-27,4026.5637027038447
2019-03-28,4038.822471444116
2019-03-29,4081.1131181659903
2019-03-30,4114.443099369494
2019-03-31,4124.307973543377
2019-04-01,4152.100973114063
2019-04-02,4661.173455880428
2019-04-03,5040.779007286378
2019-04-04,4980.1097969718285
2019-04-05,4991.246930687216
2019-04-06,5059.787616963337
2019-04-07,5152.876137220397
2019-04-08,5249.110883619931
2019-04-09,5222.484113699336
2019-04-10,5274.772929768407
2019-04-11,5136.807755553151
2019-04-12,5054.303631643236
2019-04-13,5092.801509959305
2019-04-14,5097.393619816194
2019-04-15,5137.569096991186
2019-04-16,5112.374878326171
2019-04-17,5230.419044263407
2019-04-18,5275.77270819026
2019-04-19,5277.442967001903
2019-04-20,5326.331927981008
2019-04-21,5302.134815901576
2019-04-22,5330.2213192529925
2019-04-23,5546.449124257719
2019-04-24,5498.144355665567
2019-04-25,5434.793585539944
2019-04-26,5245.019676125047
2019-04-27,5267.85880843621
2019-04-28,5280.789037463192
2019-04-29,5184.371903846318
2019-04-30,5222.738413051429
2019-05-01,5318.015651323583
2019-05-02,5381.943167624347
2019-05-03,5635.648502466745
2019-05-04,5708.2933732399415
2019-05-05,5738.591092984092
2019-05-06,5672.04626857306
2019-05-07,5869.5386271841435
2019-05-08,5859.740178726821
2019-05-09,6059.328038564227
2019-05-10,6303.622641181454
2019-05-11,6812.938848985497
2019-05-12,7156.611436759466
2019-05-13,7396.3179799092995
2019-05-14,7987.750349178088
2019-05-15,8041.582156295817
2019-05-16,7995.422310842221
2019-05-17,7279.18282372327
2019-05-18,7340.736728148056
2019-05-19,7920.335195807345
2019-05-20,7905.976715393282
2019-05-21,7949.588217226954
2019-05-22,7894.760818404042
2019-05-23,7714.704929373773
2019-05-24,7981.222035725299
2019-05-25,8039.732778820442
2019-05-26,8123.844354420104
2019-05-27,8768.918312387805
2019-05-28,8716.23908359951
2019-05-29,8647.925639300893
2019-05-30,8644.955236680615
2019-05-31,8374.436108906202
2019-06-01,8564.01804492987
2019-06-02,8686.782596064877
2019-06-03,8561.539129614135
2019-06-04,7891.0746753499825
2019-06-05,7810.739123723712
2019-06-06,7792.615924933075
2019-06-07,7969.93926673169
2019-06-08,7978.43593347592
2019-06-09,7842.330377698382
2019-06-10,7846.386683602477
2019-06-11,7919.788848033399
2019-06-12,8048.191539214563
2019-06-13,8178.221079552203
2019-06-14,8367.099626699573
2019-06-15,8729.948168767914
2019-06-16,9082.819034101134
2019-06-17,9221.776402092766
2019-06-18,9159.395989338836
2019-06-19,9155.284338667836
2019-06-20,9361.076286706855
2019-06-21,9801.69988999278
2019-06-22,10719.684810214181
2019-06-23,10745.711611322098
2019-06-24,10844.724500595406
2019-06-25,11312.945428193774
2019-06-26,12669.31881576005
2019-06-27,11844.570554339425
2019-06-28,11722.694528648104
2019-06-29,11891.990260372662
2019-06-30,11585.47884231969
2019-07-01,10730.891150742136
2019-07-02,10331.634132671536
2019-07-03,11353.90993511479
2019-07-04,11769.507860282169
2019-07-05,11163.257902232082
2019-07-06,11423.505776416114
2019-07-07,11324.543043166552
2019-07-08,11787.709426323208
2019-07-09,12501.269581513214
2019-07-10,12649.314635945011
2019-07-11,11605.445235558522
2019-07-12,11603.685276328151
2019-07-13,11463.942479732576
2019-07-14,10895.859904297724
2019-07-15,10450.276242692304
2019-07-16,10384.730042653717
2019-07-17,9596.145832220847
2019-07-18,10067.804974783085
2019-07-19,10487.459261314556
2019-07-20,10689.065659289345
2019-07-21,10587.560835286424
2019-07-22,10468.206664114465
2019-07-23,10095.311343024516
2019-07-24,9727.516298723584
2019-07-25,10036.554129817696
2019-07-26,9793.534888437982
2019-07-27,9749.314948380095
2019-07-28,9532.72370426028
2019-07-29,9562.879194621664
2019-07-30,9567.001760742962
2019-07-31,9871.318772876743
2019-08-01,10090.491371426931
2019-08-02,10474.408971672316
2019-08-03,10776.49339541617
2019-08-04,10807.42248223712
2019-08-05,11660.731996026332
2019-08-06,11753.24963604866
2019-08-07,11702.803404685252
2019-08-08,11799.433556882555
2019-08-09,11819.45223119541
2019-08-10,11585.848444794545
2019-08-11,11377.166488249328
2019-08-12,11394.622513886992
2019-08-13,11146.3404441148
2019-08-14,10452.548169232046
2019-08-15,10040.354988483701
2019-08-16,10250.724687571104
2019-08-17,10326.400142038969
2019-08-18,10327.075550988571
2019-08-19,10627.344401450184
2019-08-20,10761.90399003912
2019-08-21,10213.451679685631
2019-08-22,10065.476950721044
2019-08-23,10274.18541541704
2019-08-24,10179.617345376208
2019-08-25,10128.763606334613
2019-08-26,10358.622038213001
2019-08-27,10199.592173430268
2019-08-28,10074.372415288672
2019-08-29,9546.702742883095
2019-08-30,9567.707492130517
2019-08-31,9625.948167536339
2019-09-01,9648.655026689667
2019-09-02,9947.678820701954
2019-09-03,10513.538671603133
2019-09-04,10563.462254586959
2019-09-05,10572.478908953935
2019-09-06,10664.362631543932
2019-09-07,10447.951914489107
2019-09-08,10496.821984524106
2019-09-09,10328.9537520134
2019-09-10,10254.566837646955
2019-09-11,10095.423318131268
2019-09-12,10248.4587735466
2019-09-13,10331.72789871664
2019-09-14,10363.775435943924
2019-09-15,10346.938601628308
2019-09-16,10282.426281082804
2019-09-17,10237.22886714004
2019-09-18,10215.501243015004
2019-09-19,10012.936416744373
2019-09-20,10197.796706978092
2019-09-21,10081.350056393516
2019-09-22,10034.917735423018
2019-09-23,9917.293363813253
2019-09-24,9459.978085896222
2019-09-25,8476.482624495393
2019-09-26,8285.401926311637
2019-09-27,8070.460181053565
2019-09-28,8189.139533688166
2019-09-29,8128.012661079882
2019-09-30,8115.63227079148
2019-10-01,8392.800208795406
2019-10-02,8302.361748128447
2019-10-03,8297.23212547014
2019-10-04,8193.967018071971
2019-10-05,8163.515663528323
2019-10-06,8054.514428841894
2019-10-07,8088.191908301288
2019-10-08,8234.997955948516
2019-10-09,8353.131863902978
2019-10-10,8564.149549017315
2019-10-11,8416.602056330265
2019-10-12,8365.923344859139
2019-10-13,8408.44600416053
2019-10-14,8332.15434963167
2019-10-15,8300.609839821582
2019-10-16,8106.316080717322
2019-10-17,8070.069209506441
2019-10-18,8010.894997449909
2019-10-19,8018.966853598269
2019-10-20,8098.559475450151
2019-10-21,8304.435472803902
2019-10-22,8240.514121100026
2019-10-23,7801.496256314294
2019-10-24,7502.135114768836
2019-10-25,7929.962115788067
2019-10-26,9311.115777524268
2019-10-27,9404.283942255972
2019-10-28,9474.390887337384
2019-10-29,9383.761476999152
2019-10-30,9201.53073302005
2019-10-31,9186.221606661087
2019-11-01,9167.583805001661
2019-11-02,9290.858646942417
2019-11-03,9242.273072475113
2019-11-04,9276.917737715912
2019-11-05,9348.064222691615
2019-11-06,9342.866744845114
2019-11-07,9253.941304014881
2019-11-08,9002.457957925028
2019-11-09,8842.524500187452
2019-11-10,8947.254839895182
2019-11-11,8857.039968162338
2019-11-12,8779.060059271922
2019-11-13,8779.853235404335
2019-11-14,8685.979493156337
2019-11-15,8577.473421661003
2019-11-16,8531.344566446265
2019-11-17,8611.039186129716
2019-11-18,8433.19037355479
2019-11-19,8150.158916377779
2019-11-20,8143.735161550142
2019-11-21,7894.118327194242
2019-11-22,7369.010938704639
2019-11-23,7247.875787813814
2019-11-24,7152.972171115884
2019-11-25,6971.974410761941
2019-11-26,7177.741004489126
2019-11-27,7282.987317789433
2019-11-28,7550.16373081288
2019-11-29,7649.440797724556
2019-11-30,7708.251463989478
2019-12-01,7432.359372673117
2019-12-02,7383.748126948471
2019-12-03,7363.94935483959
2019-12-04,7316.40534178505
2019-12-05,7354.3532009333885
2019-12-06,7423.775160761099
2019-12-07,7571.786432106467
2019-12-08,7565.038964369533
2019-12-09,7509.2434218254975
2019-12-10,7328.68014395089
2019-12-11,7235.061510174905
2019-12-12,7199.648100819005
2019-12-13,7269.166530543667
2019-12-14,7235.934224899891
2019-12-15,7186.723613491896
2019-12-16,7092.827463709777
2019-12-17,6800.0337187017085
2019-12-18,6775.6314370453965
2019-12-19,7170.189614703189
2019-12-20,7186.205901317887
2019-12-21,7194.434798762663
2019-12-22,7300.194908775792
2019-12-23,7563.528496548305
2019-12-24,7330.843939536818
2019-12-25,7267.980059066073
2019-12-26,7249.978113884014
2019-12-27,7205.2711502210595
2019-12-28,7324.755295667389
2019-12-29,7398.532478962518
2019-12-30,7341.675103662562
2019-12-31,7247.546192150778
2020-01-01,7273.890428118544
2020-01-02,7181.516677442592
2020-01-03,7244.751170258846
2020-01-04,7369.676873063843
2020-01-05,7487.734947301904
2020-01-06,7586.342952466254
2020-01-07,7953.735932688035
2020-01-08,8251.787800920361
2020-01-09,7923.192760761524
2020-01-10,7921.938411931682
2020-01-11,8152.472122586218
2020-01-12,8172.983424432974
2020-01-13,8154.991284086333
2020-01-14,8586.86471358616
2020-01-15,8754.092339754834
2020-01-16,8689.345923190926
2020-01-17,8860.133952371918
2020-01-18,8905.125648779494
2020-01-19,8869.728558450057
2020-01-20,8676.368594381674
2020-01-21,8681.751493614269
2020-01-22,8698.893253538141
2020-01-23,8470.551425502797
2020-01-24,8409.165959320428
2020-01-25,8358.814517940758
2020-01-26,8479.486078207143
2020-01-27,8745.62143002531
2020-01-28,9046.3901362078
2020-01-29,9335.419831835146
2020-01-30,9370.014977058969
2020-01-31,9344.5976355375
2020-02-01,9374.92836862982
2020-02-02,9378.064986352416
2020-02-03,9335.548171362956
2020-02-04,9213.026563526386
2020-02-05,9400.096961495217
2020-02-06,9687.113950073408
2020-02-07,9774.588371465235
2020-02-08,9804.968377515714
2020-02-09,10072.629175372784
2020-02-10,9920.042835522449
2020-02-11,9950.236880135075
2020-02-12,10337.994984374373
2020-02-13,10287.796436546689
2020-02-14,10257.633361919352
2020-02-15,10144.779023504643
2020-02-16,9907.720953399345
2020-02-17,9724.431842080494
2020-02-18,9843.956793553534
2020-02-19,10101.4836147376
2020-02-20,9600.118656128
2020-02-21,9710.475139413524
2020-02-22,9700.702087966045
2020-02-23,9900.212573344914
2020-02-24,9751.516267836208
2020-02-25,9511.431582995283
2020-02-26,9069.185705391368
2020-02-27,8833.403157318711
2020-02-28,8728.820117324316
2020-02-29,8723.151669762985
2020-03-01,8616.217462666353
2020-03-02,8782.360406326668
2020-03-03,8812.023744764956
2020-03-04,8785.845983002762
2020-03-05,9042.621727939184
2020-03-06,9120.647187700164
2020-03-07,9080.105402071087
2020-03-08,8599.348484598593
2020-03-09,7896.260481748549
2020-03-10,7971.548309925302
2020-03-11,7887.165257373282
2020-03-12,6696.056108050796
2020-03-13,5316.629137648897
2020-03-14,5430.242996891202
2020-03-15,5331.540848350312
2020-03-16,5017.352786128314
2020-03-17,5382.776749070764
2020-03-18,5295.509003638313
2020-03-19,5759.355048986448
2020-03-20,6367.4205346476765
2020-03-21,6176.779455663325
2020-03-22,6148.519794686612
2020-03-23,6107.318831112168
2020-03-24,6655.806326671037
2020-03-25,6669.038579017739
2020-03-26,6677.96624269453
2020-03-27,6701.058343472783
2020-03-28,6237.459370394054
2020-03-29,6118.650351324126
2020-03-30,6276.3273971672925
2020-03-31,6458.431322335329
2020-04-01,6313.994092898734
2020-04-02,6724.917453584005
2020-04-03,6816.115812984498
2020-04-04,6776.900567042305
2020-04-05,6803.539385470263
2020-04-06,7089.337932318113
2020-04-07,7319.674032520265
2020-04-08,7304.822362666137
2020-04-09,7307.719252844986
2020-04-10,6981.256672507021
2020-04-11,6877.214727452135
2020-04-12,6953.725600672125
2020-04-13,6757.235878762584
2020-04-14,6888.320273146677
2020-04-15,6809.663891226608
2020-04-16,6915.146404378983
2020-04-17,7077.168386681954
2020-04-18,7157.58931313342
2020-04-19,7174.041340708345
2020-04-20,7057.502352260136
2020-04-21,6871.102193878626
2020-04-22,7002.006973069206
2020-04-23,7293.0036182968925
2020-04-24,7517.050107772569
2020-04-25,7540.03993919259
2020-04-26,7593.978463084357
2020-04-27,7715.522030774942
2020-04-28,7730.9953842380655
2020-04-29,8240.382641825043
2020-04-30,8896.057148956317
2020-05-01,8785.971833379945
2020-05-02,8876.395362206316
2020-05-03,8984.55298547607
2020-05-04,8772.189538303966
2020-05-05,8929.398326952267
2020-05-06,9158.979485663554
2020-05-07,9486.283470134114
2020-05-08,9922.013306472856
2020-05-09,9732.046250833208
2020-05-10,8698.843967491202
2020-05-11,8710.237543889772
2020-05-12,8774.967686178932
2020-05-13,9044.653853960835
2020-05-14,9575.606549973212
2020-05-15,9524.429232692908
2020-05-16,9402.596974237693
2020-05-17,9620.037374199923
2020-05-18,9717.925190683505
2020-05-19,9670.28638508627
2020-05-20,9675.795330644147
2020-05-21,9290.078874509873
2020-05-22,9130.408404949347
2020-05-23,9210.461905142312
2020-05-24,9129.117097817529
2020-05-25,8825.801902452042
2020-05-26,8868.370150294006
2020-05-27,9033.061453571929
2020-05-28,9319.586577557839
2020-05-29,9455.319223483903
2020-05-30,9505.810129238125
2020-05-31,9545.041754014668
2020-06-01,9578.493540627342
2020-06-02,9885.790269485069
2020-06-03,9555.277386370468
2020-06-04,9698.675906736493
2020-06-05,9742.169049729437
2020-06-06,9640.046180434665
2020-06-07,9622.196575879
2020-06-08,9724.401355600554
2020-06-09,9714.616989141801
2020-06-10,9790.131681787037
2020-06-11,9650.599573267264
2020-06-12,9421.390849223058
2020-06-13,9435.98282061925
2020-06-14,9415.17047854977
2020-06-15,9254.523895465507
2020-06-16,9499.290431664956
2020-06-17,9450.631293284505
2020-06-18,9415.31694552634
2020-06-19,9335.562689274211
2020-06-20,9312.264097568228
2020-06-21,9360.695464283945
2020-06-22,9485.718861707754
2020-06-23,9643.14464847952
2020-06-24,9455.914326159393
2020-06-25,9245.466634333849
2020-06-26,9195.096332282681
2020-06-27,9121.527404458751
2020-06-28,9068.8600027603
2020-06-29,9126.346393341466
2020-06-30,9158.633525937254
2020-07-01,9197.159661747548
2020-07-02,9175.651690915949
2020-07-03,9101.96979515661
2020-07-04,9102.056379088595
2020-07-05,9076.14794809276
2020-07-06,9217.969172490617
2020-07-07,9275.661625540062
2020-07-08,9351.0544425054
2020-07-09,9338.325297653746
2020-07-10,9211.075175360365
2020-07-11,9248.173565476696
2020-07-12,9259.356560615712
2020-07-13,9287.975707915328
2020-07-14,9228.92848024397
2020-07-15,9232.16822505664
2020-07-16,9145.193119095597
2020-07-17,9146.33029821828
2020-07-18,9170.628658511272
2020-07-19,9164.333384284419
2020-07-20,9189.185352938588
2020-07-21,9318.2879020444
2020-07-22,9376.530155418439
2020-07-23,9545.057590507233
2020-07-24,9562.903610342464
2020-07-25,9625.837399779644
2020-07-26,9832.645811761586
2020-07-27,10427.0220963686
2020-07-28,10977.785578697556
2020-07-29,11094.688039768262
2020-07-30,11039.72313856536
2020-07-31,11200.26429763046
2020-08-01,11609.659160253625
2020-08-02,11339.950126058546
2020-08-03,11255.537740815887
2020-08-04,11245.989135161164
2020-08-05,11464.649582773092
2020-08-06,11753.66732777456
2020-08-07,11715.890430077812
2020-08-08,11683.6982079503
2020-08-09,11674.040374061738
2020-08-10,11897.172414334307
2020-08-11,11639.81997593347
2020-08-12,11468.81540315898
2020-08-13,11554.608532000531
2020-08-14,11756.899609750704
2020-08-15,11881.989202794079
2020-08-16,11857.660514153747
2020-08-17,12057.487741482708
2020-08-18,12171.644237325592
2020-08-19,11812.988057413833
2020-08-20,11808.19374413296
2020-08-21,11754.70963764669
2020-08-22,11569.226202298993
2020-08-23,11632.114136819016
2020-08-24,11743.596491694245
2020-08-25,11522.775912129608
2020-08-26,11415.272516611036
2020-08-27,11360.560300891626
2020-08-28,11451.9205831606
2020-08-29,11520.463353806044
2020-08-30,11624.706395501287
2020-08-31,11694.447920526725
2020-09-01,11876.754943974884
2020-09-02,11582.1073213295
2020-09-03,11045.840553943191
2020-09-04,10395.178706537266
2020-09-05,10280.957873335892
2020-09-06,10208.602953332587
2020-09-07,10168.589590087297
2020-09-08,10160.096245820838
2020-09-09,10191.45827146304
2020-09-10,10343.651473289849
2020-09-11,10306.163258926656
2020-09-12,10377.377756877611
2020-09-13,10401.204764235403
2020-09-14,10512.398079648561
2020-09-15,10775.466066929395
2020-09-16,10899.765930667843
2020-09-17,10896.88493548863
2020-09-18,10928.10793898302
2020-09-19,11015.553754905926
2020-09-20,10925.961360714839
2020-09-21,10687.342212086523
2020-09-22,10475.275866405105
2020-09-23,10440.593026151493
2020-09-24,10448.100331901356
2020-09-25,10677.559995200389
2020-09-26,10726.228423481583
2020-09-27,10728.531575314168
2020-09-28,10889.042328392154
2020-09-29,10751.905133986087
2020-09-30,10756.963642955432
2020-10-01,10764.782552706043
2020-10-02,10544.606225984344
2020-10-03,10558.188768155613
2020-10-04,10623.072458503611
2020-10-05,10711.446948736326
2020-10-06,10711.555601092345
2020-10-07,10631.824147285157
2020-10-08,10758.656940882198
2020-10-09,10988.037507214292
2020-10-10,11336.67921449702
2020-10-11,11362.828783661977
2020-10-12,11449.242304725623
2020-10-13,11456.507649845655
2020-10-14,11411.507695100734
2020-10-15,11418.00072648766
2020-10-16,11369.095550982182
2020-10-17,11348.752935509652
2020-10-18,11431.516021999612
2020-10-19,11580.789510365736
2020-10-20,11842.516082436829
2020-10-21,12447.816032126188
2020-10-22,12923.359996793535
2020-10-23,12927.657266254522
2020-10-24,13021.334239429567
2020-10-25,13051.20928505932
2020-10-26,13063.652017964601
2020-10-27,13359.458880387388
2020-10-28,13444.373318236105
2020-10-29,13327.184010484214
2020-10-30,13432.429033063723
2020-10-31,13737.232392905806
2020-11-01,13765.717190408212
2020-11-02,13595.354926738702
2020-11-03,13612.250310053112
2020-11-04,13898.63856113605
2020-11-05,14720.667607527272
2020-11-06,15568.51448415364
2020-11-07,15327.605503456543
2020-11-08,15196.683540250768
2020-11-09,15381.39072697488
2020-11-10,15322.216006016291
2020-11-11,15589.879199422852
2020-11-12,15922.639783486737
2020-11-13,16286.831885572128
2020-11-14,16026.030318858391
2020-11-15,15995.556675322288
2020-11-16,16366.479036493063
2020-11-17,17073.396186123857
2020-11-18,17882.78337822941
2020-11-19,17837.59661258405
2020-11-20,18327.79021905535
2020-11-21,18693.38469128919
2020-11-22,18400.079163272847
2020-11-23,18424.439995683424
2020-11-24,18816.83432233364
2020-11-25,19033.185695947333
2020-11-26,17409.44188848023
2020-11-27,17008.52518364675
2020-11-28,17322.932269728917
2020-11-29,17995.953449920205
2020-11-30,18905.005138937195
2020-12-01,19266.29552461024
2020-12-02,18955.465837557094
2020-12-03,19279.4659962293
2020-12-04,19126.154647660424
2020-12-05,19002.469866595136
2020-12-06,19154.82505332061
2020-12-07,19211.03442934961
2020-12-08,18954.448121779267
2020-12-09,18281.911655038493
2020-12-10,18314.06268525207
2020-12-11,17951.113794876168
2020-12-12,18476.73109465075
2020-12-13,19113.696965505405
2020-12-14,19164.48948633457
2020-12-15,19348.58389265615
2020-12-16,20060.723707178968
2020-12-17,22581.916225802823
2020-12-18,22867.268060795293
2020-12-19,23341.08607858
2020-12-20,23581.35717809937
2020-12-21,23237.588833502305
2020-12-22,23096.084592354255
2020-12-23,23539.56337542822
2020-12-24,23230.46024045936
2020-12-25,24017.705270371476
2020-12-26,25259.647442157584
2020-12-27,27039.235884142126
2020-12-28,26960.87085836124
2020-12-29,26679.41057830561
2020-12-30,28142.918075226076
2020-12-31,28857.59209732324
2021-01-01,29232.67076505377
2021-01-02,30688.09671183888
2021-01-03,33373.72771041757
2021-01-04,31832.686228848535
2021-01-05,32263.264819559783
2021-01-06,34869.76924192048
2021-01-07,38041.0026368821
2021-01-08,39821.54326644112
2021-01-09,40397.48693032938
2021-01-10,39698.60966829208
2021-01-11,34315.23100515883
2021-01-12,34864.95014442525
2021-01-13,34700.98477497904
2021-01-14,38508.40566711538
2021-01-15,37480.89395041109
2021-01-16,36853.862347114315
2021-01-17,35670.66238973652
